Data e Hora,producao_total,producao_renovavel,hidrica,eolica,solar,ondas,biomassa,producao_nao_renovavel,carvao,gas_natural,termica,producao_por_bombagem,importacao,exportacao
2024-02-07,159.378475,147.8898,78.388175,53.713449999999995,6.23955,0.0,9.548625,11.488675,0.0,11.488675,0.8014249999999999,9.4826,22.021949999999997,13.97955
2024-02-08,180.41077500000003,174.31005000000002,60.96665,103.112975,1.0820999999999998,0.0,9.148325000000002,6.100725000000001,0.0,6.100725000000001,0.78165,6.971325,8.882575000000001,16.691225
2024-02-09,194.55374999999998,180.248325,76.831875,89.35310000000001,4.916474999999999,0.0,9.146875,14.305425,0.0,14.305425,0.652225,8.203674999999999,11.2595,36.998775
2024-02-10,154.54795000000001,148.92312500000003,43.06545,87.882225,9.005825000000002,0.0,8.969625,5.624825,0.0,5.624825,0.57625,32.572225,20.1107,1.989325
2024-02-11,138.85985,129.49837499999998,59.920975,57.811099999999996,2.50155,0.0,9.26475,9.361475,0.0,9.361475,0.7084,8.7971,17.531650000000003,11.3452
2024-02-12,145.89077500000002,130.74360000000001,57.489050000000006,53.71515,10.051625,0.0,9.487775,15.147175,0.0,15.147175,0.7089,27.009149999999998,33.71515,10.078850000000001
2024-02-13,166.678375,137.642225,92.75269999999999,30.803974999999998,4.6522749999999995,0.0,9.433275,29.03615,0.0,29.03615,0.686375,4.966600000000001,0.10925,28.4039
2024-02-14,191.815425,164.50855,80.45802499999999,68.27625,6.4845749999999995,0.0,9.2897,27.306874999999998,0.0,27.306874999999998,0.6806749999999999,2.33945,0.07755,41.34054999999999
2024-02-15,191.35694999999996,163.77674999999996,77.39014999999999,71.27414999999999,6.3813249999999995,0.0,8.731125,27.5802,0.0,27.5802,0.677025,6.2963000000000005,0.98855,33.4093
2024-02-16,149.92095000000003,118.60985000000002,88.0464,12.891625,8.524325000000001,0.0,9.1475,31.3111,0.0,31.3111,0.697225,6.9601,20.6933,13.067800000000002
2024-02-17,133.6983,114.0795,82.971325,8.974425,12.631050000000002,0.0,9.5027,19.6188,0.0,19.6188,0.711125,20.785899999999998,31.31645,13.655299999999999
2024-02-18,112.22512499999999,93.01107499999999,62.24,8.221525,13.157549999999999,0.0,9.392,19.21405,0.0,19.21405,0.719375,21.077175,35.27225,5.049625
2024-02-19,139.104575,116.669875,68.62035,25.568375,12.975100000000001,0.0,9.50605,22.4347,0.0,22.4347,0.741425,19.685525000000002,34.963,11.130425
2024-02-20,144.80412500000003,122.94862500000002,79.67217500000001,20.462375,13.24775,0.0,9.566325,21.8555,0.0,21.8555,0.74885,14.8926,27.291575,12.4175
2024-02-21,167.887,145.125325,101.5278,22.9926,11.1807,0.0,9.424225,22.761674999999997,0.0,22.761674999999997,0.764775,7.146775000000001,14.483975000000001,25.970825
2024-02-22,173.6223,166.46925,56.986324999999994,95.59015,4.6568000000000005,0.0,9.235975,7.15305,0.0,7.15305,0.7652749999999999,18.19065,16.500925,15.233425
2024-02-23,167.30927499999999,160.60762499999998,42.017975,99.675525,9.712125,0.0,9.202,6.70165,0.0,6.70165,0.7473500000000001,26.306075,21.23605,4.7158
2024-02-24,155.47149999999996,153.01642499999997,52.836324999999995,81.65475,9.271675,0.0,9.253675,2.455075,0.0,2.455075,0.725325,22.1779,18.6018,12.268225000000001
2024-02-25,169.202125,167.717825,44.760425000000005,106.9072,6.5793,0.0,9.4709,1.4843,0.0,1.4843,0.735075,22.059925,1.365925,14.284675
2024-02-26,182.93224999999995,180.07949999999997,54.961625,104.68995,10.964575,0.0,9.46335,2.85275,0.0,2.85275,0.72525,13.483825000000001,3.14235,16.8739
2024-02-27,179.39065,172.7514,67.50127499999999,82.32227499999999,13.464424999999999,0.0,9.463424999999999,6.6392500000000005,0.0,6.6392500000000005,0.7533,7.7667,8.81525,21.143175
2024-02-28,166.96890000000002,155.20195,88.0737,43.979625,13.658375,0.0,9.49025,11.76695,0.0,11.76695,0.747925,12.936975,21.250575,18.80635
2024-02-29,180.78375,176.987325,74.242925,84.33727499999999,8.9195,0.0,9.487625,3.796425,0.0,3.796425,0.713125,12.63275,7.483625,14.73625
2024-03-01,177.31907500000003,171.73385000000002,80.5017,70.7127,11.071075,0.0,9.448375,5.585224999999999,0.0,5.585224999999999,0.66835,21.004450000000002,20.225075,13.8738
2024-03-02,193.702925,190.3606,75.15955,98.96105,6.776375,0.0,9.463625,3.3423249999999998,0.0,3.3423249999999998,0.5721,16.2196,0.919475,30.229474999999997
2024-03-03,153.73439999999997,146.97359999999998,69.5005,58.402575,9.823525,0.0,9.247,6.7608,0.0,6.7608,0.55865,23.38525,24.040875,18.184150000000002
2024-03-04,193.018175,185.260475,89.04375,77.50019999999999,9.528475,0.0,9.188049999999999,7.7577,0.0,7.7577,0.55025,4.2292749999999995,0.702875,33.0896
2024-03-05,179.90912500000002,154.77445,117.720675,14.68765,13.265274999999999,0.0,9.100850000000001,25.134675,0.0,25.134675,0.546125,5.4886,11.084425,29.445925
2024-03-06,204.1464,173.76005,122.89314999999999,28.584575,13.07095,0.0,9.211375,30.38635,0.0,30.38635,0.7099249999999999,9.558525,7.5813500000000005,45.819275000000005
2024-03-07,202.047125,196.882025,100.200675,79.3869,7.7359,0.0,9.558549999999999,5.165100000000001,0.0,5.165100000000001,0.726125,22.7112,7.336175,20.488
2024-03-08,210.66120000000004,206.14732500000002,90.27935000000001,97.89522500000001,8.23355,0.0,9.7392,4.513875,0.0,4.513875,0.7301749999999999,22.782674999999998,9.096275,28.199150000000003
2024-03-09,184.608175,181.69975,80.40885,83.4581,8.269225,0.0,9.563575,2.9084250000000003,0.0,2.9084250000000003,0.6841,10.40715,1.99,26.703174999999998
2024-03-10,175.764425,172.858375,57.9238,94.32745,11.08355,0.0,9.523575000000001,2.90605,0.0,2.90605,0.7205750000000001,19.251875,2.0047,19.774725
2024-03-11,171.257975,147.06265,99.98864999999999,26.202600000000004,11.46435,0.0,9.40705,24.195325,0.0,24.195325,0.71375,10.5893,18.382375,22.466575000000002
2024-03-12,192.866625,165.58622499999998,118.19822500000001,23.2422,14.711875,0.0,9.433924999999999,27.2804,0.0,27.2804,0.743075,12.803775,11.946674999999999,37.065625
2024-03-13,201.93779999999998,175.1076,117.11805,34.511824999999995,14.456975,0.0,9.02075,26.830199999999998,0.0,26.830199999999998,0.73015,11.656825000000001,3.344875,43.411225
2024-03-14,193.965125,168.674825,111.45525,38.183975,10.169875,0.0,8.865725000000001,25.2903,0.0,25.2903,0.734375,11.9667,9.69825,34.513525
2024-03-15,172.66754999999998,146.84947499999998,116.27955,12.2311,9.459850000000001,0.0,8.878975,25.818075,0.0,25.818075,0.741075,10.407525,14.102225,23.473575
2024-03-16,174.704775,150.1962,103.26339999999999,26.8717,11.1671,0.0,8.894,24.508574999999997,0.0,24.508574999999997,0.76025,19.2898,13.95815,36.452175000000004
2024-03-17,146.27155,125.57337499999998,88.696525,14.256875,13.587975,0.0,9.032,20.698175,0.0,20.698175,0.7641749999999999,26.345975,18.7811,19.4972
2024-03-18,174.36635,144.828475,112.83045,11.080025,11.941825000000001,0.0,8.976175,29.537875,0.0,29.537875,0.746475,3.97475,0.5977,31.65085
2024-03-19,152.54340000000002,121.56905,94.388675,5.8971,12.339675000000002,0.0,8.9436,30.97435,0.0,30.97435,0.615775,12.885475,18.476075,14.60055
2024-03-20,160.37367500000002,132.096775,90.08025,19.673,14.38525,0.0,7.9582749999999995,28.2769,0.0,28.2769,0.584175,13.7814,11.531075000000001,15.7537
2024-03-21,193.28702499999997,167.57947499999997,83.49535,66.42575,9.592424999999999,0.0,8.065949999999999,25.70755,0.0,25.70755,0.583225,26.517625,11.4733,33.354074999999995
2024-03-22,188.5571,164.07635,96.704625,50.935900000000004,8.123725,0.0,8.312100000000001,24.48075,0.0,24.48075,0.714225,8.1083,2.56945,39.962824999999995
2024-03-23,158.55482499999997,155.64082499999998,66.979275,70.12105,9.448975,0.0,9.091524999999999,2.914,0.0,2.914,0.757925,33.195975,11.628275,12.865200000000002
2024-03-24,146.04102500000002,139.075825,74.801825,47.588525000000004,7.467775,0.0,9.2177,6.965199999999999,0.0,6.965199999999999,0.758325,19.62065,9.915075,21.448625
2024-03-25,193.39792500000001,181.92000000000002,107.684825,56.173300000000005,9.189074999999999,0.0,8.8728,11.477924999999999,0.0,11.477924999999999,0.749575,5.297225,0.0,47.734175
2024-03-26,173.08182499999998,168.847525,84.52055,66.04514999999999,9.90695,0.0,8.374875,4.2343,0.0,4.2343,0.7316,13.846225,15.143925,19.52365
2024-03-27,192.80334999999997,188.53614999999996,67.263125,106.04834999999999,6.506024999999999,0.0,8.71865,4.2672,0.0,4.2672,0.72005,15.113725,6.05295,25.20075
2024-03-28,175.599375,171.33845000000002,63.692875,91.65035,6.294875,0.0,9.70035,4.260925,0.0,4.260925,0.7245,19.466175,14.933075,11.28275
2024-03-29,154.98069999999998,147.91295,93.0183,34.533625,10.5942,0.0,9.766825,7.06775,0.0,7.06775,0.708425,12.634949999999998,10.110175,15.658475000000001
2024-03-30,167.236825,159.7355,100.329425,41.226825,8.823825000000001,0.0,9.355424999999999,7.501325,0.0,7.501325,0.5999249999999999,11.95305,3.8012749999999995,25.478825
2024-03-31,137.2052,134.68837499999998,75.113025,39.27485,11.507549999999998,0.0,8.792950000000001,2.516825,0.0,2.516825,0.566075,22.1564,10.643875,11.926275
2024-04-01,176.898325,169.9097,76.09464999999999,70.660425,14.015799999999999,0.0,9.138825,6.988625000000001,0.0,6.988625000000001,0.570625,30.070425,8.8427,20.35155
2024-04-02,203.45015,196.12865,95.730525,84.608975,6.930875,0.0,8.858274999999999,7.3215,0.0,7.3215,0.5576,3.97725,0.7965999999999999,41.2452
2024-04-03,164.36104999999998,156.85472499999997,101.647575,32.366724999999995,14.3943,0.0,8.446125,7.506325,0.0,7.506325,0.52095,4.665375,9.488475000000001,20.5162
2024-04-04,179.52984999999998,174.79557499999999,91.49414999999999,58.525875,15.771175,0.0,9.004375,4.734275,0.0,4.734275,0.640525,13.9871,7.438875,26.515849999999997
2024-04-05,181.889375,177.506025,65.95105000000001,89.23335,12.957125,0.0,9.3645,4.38335,0.0,4.38335,0.7196,18.640150000000002,10.109425,31.440849999999998
2024-04-06,131.586725,127.492625,65.8845,48.822975,3.612475,0.0,9.172675,4.0941,0.0,4.0941,0.732125,10.093549999999999,19.892400000000002,12.81225
2024-04-07,123.56727500000001,118.44877500000001,80.2847,18.14135,10.96585,0.0,9.056875,5.118499999999999,0.0,5.118499999999999,0.71015,9.736175,17.544125,15.564275
2024-04-08,169.3361,164.562275,70.9207,76.028825,8.285975,0.0,9.326775,4.7738249999999995,0.0,4.7738249999999995,0.727525,13.6495,8.7484,23.9452
2024-04-09,147.618975,140.5046,90.0792,26.2482,15.85915,0.0,8.31805,7.114375000000001,0.0,7.114375000000001,0.7390249999999999,11.975850000000001,17.545325000000002,12.26065
2024-04-10,145.99150000000003,137.20725000000002,102.20094999999999,12.181424999999999,14.836125,0.0,7.98875,8.78425,0.0,8.78425,0.728475,6.562825,18.221625,18.464
2024-04-11,155.433425,146.90255,89.10975,34.141025,15.19185,0.0,8.459925,8.530875,0.0,8.530875,0.75085,10.967725,17.157400000000003,23.05155
2024-04-12,159.6175,151.220975,98.003725,27.9782,16.204875,0.0,9.034175,8.396525,0.0,8.396525,0.753125,6.628150000000001,15.642825,32.51655
2024-04-13,129.032275,123.065825,88.986125,7.6006,17.083724999999998,0.0,9.395375,5.96645,0.0,5.96645,0.76795,20.488975,27.91725,17.428974999999998
2024-04-14,117.01504999999999,113.85547499999998,75.22025,13.796899999999999,16.0645,0.0,8.773825,3.1595750000000002,0.0,3.1595750000000002,0.32972500000000005,26.39065,37.799625,16.446849999999998
2024-04-15,137.9117,132.700075,78.76752499999999,29.1033,15.817875,0.0,9.011375,5.211625000000001,0.0,5.211625000000001,0.737275,11.204550000000001,17.0218,12.662925000000001
2024-04-16,124.56857500000001,118.7381,70.61255,22.74525,16.528025000000003,0.0,8.852274999999999,5.830475,0.0,5.830475,0.74025,11.608675,30.23095,9.12595
2024-04-17,147.92260000000002,141.80197500000003,81.67902500000001,36.479275,15.0315,0.0,8.612174999999999,6.120624999999999,0.0,6.120624999999999,0.7311,11.93455,20.124,21.975025000000002
2024-04-18,144.49455,138.0248,68.0877,45.7205,15.616375,0.0,8.600225,6.4697499999999994,0.0,6.4697499999999994,0.7504500000000001,13.744,21.614275000000003,18.1708
2024-04-19,156.68165,147.66145,94.705725,31.379175,12.6041,0.0,8.97245,9.020199999999999,0.0,9.020199999999999,0.7562000000000001,9.35215,15.625200000000001,28.0597
2024-04-20,103.99637499999999,100.34924999999998,64.771925,14.498275,11.8595,0.0,9.21955,3.6471250000000004,0.0,3.6471250000000004,0.7486,16.25975,33.635925,4.163024999999999
2024-04-21,98.881775,96.15950000000001,45.09705,25.376424999999998,16.136174999999998,0.0,9.549850000000001,2.7222750000000002,0.0,2.7222750000000002,0.7594249999999999,25.072200000000002,37.6686,3.050325
2024-04-22,113.41935000000002,109.55760000000002,46.199675000000006,36.502675,17.6522,0.0,9.20305,3.86175,0.0,3.86175,0.759875,23.534125,40.3735,0.5814
2024-04-23,131.61745,127.52844999999998,59.550599999999996,40.804199999999994,17.689875,0.0,9.483775,4.089,0.0,4.089,0.7425,14.270225,27.3364,11.403450000000001
2024-04-24,126.74605000000001,120.464875,68.68065,25.641375,16.770975000000004,0.0,9.371875,6.281174999999999,0.0,6.281174999999999,0.598475,13.102475,32.8994,14.07275
2024-04-25,163.795325,160.7722,82.734775,51.2971,17.291900000000002,0.0,9.448424999999999,3.023125,0.0,3.023125,0.7493500000000001,12.085900000000002,0.22055,35.70825
2024-04-26,152.588825,148.82632500000003,94.184475,34.695800000000006,10.291649999999999,0.0,9.654399999999999,3.7625,0.0,3.7625,0.767,9.3234,13.48075,29.250674999999998
2024-04-27,142.11465,138.4478,68.101625,46.306875,14.2896,0.0,9.7497,3.66685,0.0,3.66685,0.759875,21.2409,15.283875,18.287599999999998
2024-04-28,113.29344999999999,110.25505,64.337875,20.90245,15.52485,0.0,9.489875,3.0383999999999998,0.0,3.0383999999999998,0.75285,24.994275000000002,35.476625,12.4586
2024-04-29,147.9022,142.278275,84.811875,30.262524999999997,17.715075000000002,0.0,9.4888,5.623925,0.0,5.623925,0.765225,3.285475,4.155375,18.565175
2024-04-30,140.895025,135.986725,65.432225,50.688075,10.1623,0.0,9.704125,4.9083000000000006,0.0,4.9083000000000006,0.768925,14.293375,24.63835,10.232850000000001
2024-05-01,116.935175,114.211725,32.219875,58.923175,13.335625,0.0,9.733049999999999,2.7234499999999997,0.0,2.7234499999999997,0.77655,33.652275,37.2971,0.0555
2024-05-02,105.85287500000001,101.72527500000001,41.905875,35.3895,14.738575,0.0,9.691325,4.1276,0.0,4.1276,0.772025,23.99605,58.0731,1.234825
2024-05-03,127.52047500000002,123.30677500000002,49.010625,47.954800000000006,16.7895,0.0,9.55185,4.2137,0.0,4.2137,0.769025,19.484650000000002,39.497,4.554725
2024-05-04,119.63465,116.6434,33.26505,59.718175,14.4982,0.0,9.161975,2.99125,0.0,2.99125,0.77465,22.793400000000002,31.72715,0.5504249999999999
2024-05-05,130.70897499999998,128.17582499999997,50.824625,58.86835,9.217049999999999,0.0,9.265799999999999,2.53315,0.0,2.53315,0.76395,19.3431,19.601025,10.118025
2024-05-06,131.96747499999998,125.92204999999998,72.57639999999999,25.636950000000002,18.212799999999998,0.0,9.495899999999999,6.045425,0.0,6.045425,0.74205,9.655325000000001,19.385,8.28435
2024-05-07,110.426125,106.815575,51.75625,26.831975,20.031575,0.0,8.195775,3.6105500000000004,0.0,3.6105500000000004,0.7037,13.5606,46.312650000000005,7.18645
2024-05-08,114.95705000000001,111.54417500000001,43.511375,39.960825,19.2061,0.0,8.865875,3.412875,0.0,3.412875,0.739375,13.773200000000001,34.8469,1.13565
2024-05-09,100.8578,95.96617499999999,53.820025,15.044125,18.022675,0.0,9.07935,4.8916249999999994,0.0,4.8916249999999994,0.756125,8.821425,45.534974999999996,1.070025
2024-05-10,90.679025,87.11444999999999,50.729974999999996,7.885800000000001,18.877625,0.0,9.621049999999999,3.5645749999999996,0.0,3.5645749999999996,0.764475,9.259049999999998,54.3001,0.0
2024-05-11,91.297325,89.266825,34.4811,26.497925,18.4064,0.0,9.8814,2.0305,0.0,2.0305,0.7751,18.324025000000002,46.2205,0.0
2024-05-12,95.343625,93.6496,35.084425,28.8995,19.59765,0.0,10.068025,1.6940250000000001,0.0,1.6940250000000001,0.76795,17.58185,33.69125,1.2385249999999999
2024-05-13,120.543275,117.384625,41.272400000000005,52.5511,13.652225,0.0,9.9089,3.15865,0.0,3.15865,0.76705,15.909725,36.011775,2.686625
2024-05-14,130.54860000000002,127.20985000000002,33.371125,70.48435,13.380475,0.0,9.9739,3.33875,0.0,3.33875,0.769125,19.497325,29.4544,1.7118999999999998
2024-05-15,119.277975,115.12655,42.611675000000005,48.607324999999996,13.868450000000001,0.0,10.039100000000001,4.151425,0.0,4.151425,0.7796000000000001,12.158975,33.9466,1.960325
2024-05-16,120.47720000000001,112.50155000000001,53.903025,36.911675,11.3871,0.0,10.29975,7.975649999999999,0.0,7.975649999999999,0.7790750000000001,4.9784250000000005,33.379949999999994,7.14575
2024-05-17,128.35727500000002,123.76242500000001,64.5823,34.19515,14.789549999999998,0.0,10.195424999999998,4.59485,0.0,4.59485,0.771625,6.9590749999999995,26.701900000000002,9.577024999999999
2024-05-18,107.21825,104.703575,45.2697,33.23095,16.115275,0.0,10.08765,2.514675,0.0,2.514675,0.7732749999999999,14.543225,33.04885,1.971625
2024-05-19,94.94495,92.722775,34.0559,32.4699,16.062225,0.0,10.13475,2.222175,0.0,2.222175,0.76195,14.651425,33.764,2.35385
2024-05-20,106.07355000000001,100.86067500000001,42.773975,32.7192,15.537525,0.0,9.829975000000001,5.212875,0.0,5.212875,0.761625,10.320475,39.180550000000004,1.89815
2024-05-21,111.90902499999999,107.08452499999999,49.25255,32.954550000000005,15.43685,0.0,9.440575,4.8245,0.0,4.8245,0.75385,11.592025,39.8871,0.6541
2024-05-22,103.49980000000001,98.259825,44.28245,27.840799999999998,16.931825,0.0,9.20475,5.239974999999999,0.0,5.239974999999999,0.37277499999999997,11.2425,47.598150000000004,0.56255
2024-05-23,111.69245000000001,105.681475,50.252975,25.548650000000002,20.393325,0.0,9.486525,6.010975,0.0,6.010975,0.37617500000000004,11.83375,37.509675,0.9627
2024-05-24,102.302475,94.6152,49.879775,14.629375,21.209525000000003,0.0,8.896525,7.687275,0.0,7.687275,0.359225,10.310925000000001,46.310550000000006,2.6296500000000003
2024-05-25,88.633025,84.963825,34.580324999999995,21.636025,19.466125,0.0,9.28135,3.6692,0.0,3.6692,0.31575,17.331525000000003,48.083949999999994,0.006525
2024-05-26,83.362975,80.277275,25.96215,28.216775000000002,16.870625,0.0,9.227725,3.0856999999999997,0.0,3.0856999999999997,0.301725,15.43235,42.94955,0.0
2024-05-27,105.2385,100.641775,33.813849999999995,36.19005,21.5044,0.0,9.133475,4.596725,0.0,4.596725,0.3685,13.552325000000002,40.32865,0.1874
2024-05-28,98.65165,93.99255000000001,37.122275,26.5349,20.441875,0.0,9.8935,4.6591000000000005,0.0,4.6591000000000005,0.735,10.291025,48.967699999999994,0.371425
2024-05-29,98.467825,94.31505,41.802375,21.566675,20.933925,0.0,10.012075000000001,4.152774999999999,0.0,4.152774999999999,0.777,9.146600000000001,48.60825,0.1881
2024-05-30,93.50225,90.581525,34.2275,25.7838,20.456799999999998,0.0,10.113425,2.920725,0.0,2.920725,0.7752749999999999,13.97925,42.71595,0.01635
2024-05-31,110.42995,106.70870000000001,24.906325000000002,53.55175,18.184974999999998,0.0,10.06565,3.72125,0.0,3.72125,0.764,12.073525,32.877824999999994,0.5327000000000001
2024-06-01,108.284275,105.336175,22.009725,55.46255,17.894825,0.0,9.969075,2.9480999999999997,0.0,2.9480999999999997,0.7776000000000001,14.4626,28.000925,0.66825
2024-06-02,100.07232499999999,97.397275,26.602575,42.7909,18.140975,0.0,9.862825,2.67505,0.0,2.67505,0.757925,15.108775,30.789099999999998,1.29175
2024-06-03,104.15435,96.261325,42.983700000000006,23.2888,20.10355,0.0,9.885275,7.893025,0.0,7.893025,0.767725,3.6904,38.225575,1.8197999999999999
2024-06-04,113.491675,97.864025,60.1192,9.107899999999999,19.767225000000003,0.0,8.8697,15.62765,0.0,15.62765,0.7777000000000001,4.526275,31.704375,0.7097749999999999
2024-06-05,110.33255,97.13585,57.700875,12.0767,18.97355,0.0,8.384725,13.1967,0.0,13.1967,0.7518250000000001,8.769,40.028800000000004,0.7131249999999999
2024-06-06,85.83802499999999,79.51832499999999,45.2011,9.407399999999999,15.70325,0.0,9.206575,6.319699999999999,0.0,6.319699999999999,0.533575,7.7913499999999996,63.34425,0.0
2024-06-07,99.97115000000001,95.44550000000001,41.396525000000004,32.56095,11.791649999999999,0.0,9.696375,4.52565,0.0,4.52565,0.7361,9.912049999999999,54.97582500000001,0.135875
2024-06-08,79.57295,76.19097500000001,35.289275,20.45555,10.453275,0.0,9.992875,3.3819749999999997,0.0,3.3819749999999997,0.754925,5.9521,49.723074999999994,0.0
2024-06-09,52.675975,49.945125000000004,21.161325,9.850225,9.950175000000002,0.0,8.9834,2.7308499999999998,0.0,2.7308499999999998,0.764925,17.76905,78.226175,0.0
2024-06-10,73.298525,70.48327499999999,33.76025,14.582575,13.428525,0.0,8.711924999999999,2.81525,0.0,2.81525,0.6999,7.5712,50.0297,0.0
2024-06-11,91.368025,86.9937,32.733675,25.699724999999997,20.041925,0.0,8.518375,4.374325,0.0,4.374325,0.6253500000000001,10.9926,52.20195,0.0
2024-06-12,94.88675,90.26060000000001,29.4955,30.742025,21.387575000000002,0.0,8.6355,4.62615,0.0,4.62615,0.60535,14.436350000000001,56.464974999999995,0.0
2024-06-13,97.23525000000001,92.405325,40.69275,20.622275000000002,21.944875,0.0,9.145425,4.829925,0.0,4.829925,0.612525,12.742775,49.312050000000006,0.0
2024-06-14,98.87060000000001,94.00657500000001,27.0098,40.123400000000004,18.0751,0.0,8.798275,4.864025,0.0,4.864025,0.21705000000000002,15.253174999999999,56.455725,0.0
2024-06-15,105.185225,101.7261,22.689224999999997,52.137875,18.068125,0.0,8.830875,3.459125,0.0,3.459125,0.201475,21.726599999999998,36.5625,0.0
2024-06-16,89.7104,86.6448,19.778225000000003,40.04475,17.76455,0.0,9.057274999999999,3.0656,0.0,3.0656,0.521575,18.1775,41.567775000000005,0.0
2024-06-17,89.64270000000002,84.21055000000001,31.96865,26.582825,16.53275,0.0,9.126325000000001,5.43215,0.0,5.43215,0.62585,6.763525,56.226825,0.0
2024-06-18,85.143325,78.451075,39.502575,15.865200000000002,14.0539,0.0,9.029399999999999,6.69225,0.0,6.69225,0.631475,7.9994,60.111,0.0
2024-06-19,83.78239999999998,78.69809999999998,41.515074999999996,13.700875,14.109399999999999,0.0,9.37275,5.0843,0.0,5.0843,0.63735,8.52905,61.381949999999996,0.0
2024-06-20,94.79025000000001,89.28077500000002,38.3325,29.10525,12.482925000000002,0.0,9.360100000000001,5.509475,0.0,5.509475,0.6440499999999999,12.94985,55.82865,0.270075
2024-06-21,96.04945,90.82405,41.231875,19.6223,20.966475,0.0,9.0034,5.2254,0.0,5.2254,0.653525,13.162325000000001,52.964150000000004,0.0
2024-06-22,90.1517,87.15337500000001,25.21705,33.017625,19.922125,0.0,8.996575,2.9983250000000004,0.0,2.9983250000000004,0.638725,21.116799999999998,51.861875,0.0
2024-06-23,82.04505,79.362525,20.982875,31.52355,17.709875,0.0,9.146225000000001,2.682525,0.0,2.682525,0.633,16.3506,48.168825,0.0
2024-06-24,87.11175,82.39257500000001,34.31365,18.5107,20.760325,0.0,8.8079,4.719175,0.0,4.719175,0.6214,8.595600000000001,53.76525,0.0
2024-06-25,93.61607500000001,87.96100000000001,43.6565,17.698,18.035025,0.0,8.571475,5.655074999999999,0.0,5.655074999999999,0.6137,6.612825,57.887724999999996,0.0
2024-06-26,85.235875,79.61675,41.2576,12.6919,16.982325,0.0,8.684925,5.619125,0.0,5.619125,0.6364,9.8255,63.267775,0.0
2024-06-27,81.795775,76.82350000000001,38.53515,15.576225,13.85775,0.0,8.854375,4.972275,0.0,4.972275,0.670875,6.2281,67.118775,0.0
2024-06-28,75.966975,69.8014,36.207074999999996,17.9448,7.361800000000001,0.0,8.287725,6.165575,0.0,6.165575,0.66155,5.48865,74.25305,0.0
2024-06-29,81.3445,77.002725,32.383399999999995,27.0619,8.3935,0.0,9.163924999999999,4.341774999999999,0.0,4.341774999999999,0.573125,14.536700000000002,56.8329,0.0
2024-06-30,74.925625,71.17202499999999,34.194575,14.4409,14.19925,0.0,8.337299999999999,3.7536,0.0,3.7536,0.5511,18.951925,58.169175,0.0
2024-07-01,80.87002500000001,76.3906,29.796325,18.659924999999998,20.71625,0.0,7.218100000000001,4.479425,0.0,4.479425,0.552,14.21175,68.00185,0.0
2024-07-02,85.72577499999998,81.07297499999999,33.6409,17.723225,21.437424999999998,0.0,8.271424999999999,4.6528,0.0,4.6528,0.55335,12.693275,70.969875,0.0
2024-07-03,86.740075,81.564575,37.39065,14.687575,21.127325,0.0,8.359024999999999,5.1755,0.0,5.1755,0.5173,12.600100000000001,70.92217500000001,0.0
2024-07-04,89.400125,79.9649,35.653625,14.240625,21.43245,0.0,8.638200000000001,9.435224999999999,0.0,9.435224999999999,0.58965,7.58075,67.84752499999999,0.0
2024-07-05,98.770625,88.99905,36.94115,22.331125,21.3768,0.0,8.349975,9.771574999999999,0.0,9.771574999999999,0.5438,11.63375,61.7409,0.0
2024-07-06,114.657275,111.13565,19.99385,63.188075,19.296575,0.0,8.65715,3.521625,0.0,3.521625,0.50325,18.960974999999998,29.2196,0.2790750000000001
2024-07-07,96.1471,92.90079999999999,26.324275,36.2149,21.765425,0.0,8.596200000000001,3.2463,0.0,3.2463,0.515075,18.817625,36.195025,0.758375
2024-07-08,91.84365,86.6373,36.811099999999996,20.101,21.347,0.0,8.378200000000001,5.20635,0.0,5.20635,0.49725,9.83195,53.87375,0.0
2024-07-09,89.25932500000002,79.33032500000002,29.231650000000002,24.331825000000002,17.360400000000002,0.0,8.406450000000001,9.928999999999998,0.0,9.928999999999998,0.555375,11.3146,68.436025,0.0
2024-07-10,95.79137499999999,79.22027499999999,31.87915,19.066599999999998,19.74415,0.0,8.530375,16.5711,0.0,16.5711,0.56265,9.675025,58.631724999999996,0.0
2024-07-11,104.0403,92.40815,29.752200000000002,33.422775,20.734149999999996,0.0,8.499025,11.63215,0.0,11.63215,0.5568500000000001,12.803775,54.730475,0.0
2024-07-12,90.668775,85.6476,25.305474999999998,28.995425,22.723325,0.0,8.623375,5.021175,0.0,5.021175,0.5314,6.079225,58.7006,0.0
2024-07-13,79.22432500000001,75.82377500000001,23.0948,21.056150000000002,22.967625,0.0,8.705200000000001,3.40055,0.0,3.40055,0.49217500000000003,14.270950000000001,58.378525,0.0
2024-07-14,75.54175,72.477925,19.880075,23.8375,20.091325,0.0,8.669025,3.063825,0.0,3.063825,0.4957,13.7478,54.126574999999995,0.0
2024-07-15,97.83035,89.04147499999999,19.9363,41.831925000000005,18.83635,0.0,8.4369,8.788875,0.0,8.788875,0.49815,18.521075,57.76495,0.0
2024-07-16,91.83207499999999,83.745325,33.620599999999996,18.427799999999998,23.073325,0.0,8.6236,8.08675,0.0,8.08675,0.551975,9.7544,57.795300000000005,0.0
2024-07-17,90.62485000000001,78.379125,33.029975,13.898825,22.8353,0.0,8.615025,12.245725,0.0,12.245725,0.5551,9.1547,59.297625,0.0
2024-07-18,100.16544999999999,76.580525,36.831525,9.014975,21.8021,0.0,8.931925,23.584925,0.0,23.584925,0.533175,4.116625,45.601125,0.0
