"room_id","survey_id","host_id","room_type","country","city","borough","neighborhood","reviews","overall_satisfaction","accommodates","bedrooms","bathrooms","price","minstay","name","last_modified","latitude","longitude","location"
13666176,1476,79462076,"Entire home/apt",NA,"Amsterdam",NA,"Centrum Oost",3,5,4,3,NA,270,NA,"Romantic & Authentic Canal House with big garden!","2017-07-23 02:58:29.062431",52.365151,4.889249,"0101000020E6100000B900344A978E1340048D9944BD2E4A40"
17869428,1476,107745142,"Entire home/apt",NA,"Amsterdam",NA,"Centrum Oost",2,0,2,1,NA,95,NA,"Cozy apt. close to Waterlooplein!","2017-07-22 17:27:45.792353",52.364376,4.917513,"0101000020E6100000909E228788AB134041B96DDFA32E4A40"
10980092,1476,24416286,"Private room",NA,"Amsterdam",NA,"De Pijp / Rivierenbuurt",15,4.5,2,1,NA,70,NA,"Private room","2017-07-22 16:09:08.952633",52.35143,4.887613,"0101000020E61000008E041A6CEA8C1340A96A82A8FB2C4A40"
7950848,1476,34371493,"Entire home/apt",NA,"Amsterdam",NA,"De Aker / Nieuw Sloten",2,0,2,1,NA,143,NA,"Cozy home near city center 15min","2017-07-22 22:00:14.886871",52.343168,4.811941,"0101000020E61000004B2025766D3F13405184D4EDEC2B4A40"
10565705,1476,54497315,"Entire home/apt",NA,"Amsterdam",NA,"Bos en Lommer",0,0,2,1,NA,90,NA,"Charming appartment Amsterdam","2017-07-22 17:28:36.915793",52.380305,4.848055,"0101000020E61000004DD6A88768641340ADC090D5AD304A40"
18030248,1476,58208334,"Entire home/apt",NA,"Amsterdam",NA,"De Pijp / Rivierenbuurt",8,5,2,1,NA,180,NA,"Light & comfy studio apartment, recently renovated","2017-07-22 22:36:39.889350",52.343582,4.901507,"0101000020E6100000D575A8A6249B134044BFB67EFA2B4A40"
18151468,1476,7594884,"Private room",NA,"Amsterdam",NA,"Centrum Oost",6,4.5,2,0,NA,161,NA,"The Black Studio - SoSIal Spaces","2017-07-22 16:35:08.723196",52.361249,4.896785,"0101000020E6100000672C9ACE4E9613403A5B40683D2E4A40"
7468313,1476,11327740,"Entire home/apt",NA,"Amsterdam",NA,"Noord-West / Noord-Midden",29,5,2,1,NA,114,NA,"Stylish apt. in lovely neighborhood","2017-07-22 18:15:52.993707",52.348302,4.862018,"0101000020E6100000D940BAD8B4721340D190F128952C4A40"
18945849,1476,3684436,"Entire home/apt",NA,"Amsterdam",NA,"De Baarsjes / Oud West",2,0,4,2,NA,239,NA,"Spectacular 4-person apartment in old-west area!","2017-07-23 03:43:04.944111",52.360924,4.86448,"0101000020E6100000302FC03E3A751340B62BF4C1322E4A40"
14264732,1476,4260264,"Private room",NA,"Amsterdam",NA,"Slotervaart",19,5,2,1,NA,72,NA,"beGood suite","2017-07-22 16:07:26.728088",52.353509,4.828323,"0101000020E610000033198EE733501340BCEB6CC83F2D4A40"
16355969,1476,4614541,"Entire home/apt",NA,"Amsterdam",NA,"Centrum Oost",2,0,4,3,NA,192,NA,"Beautiful and cozy house near Rijksmuseum","2017-07-23 02:35:54.231978",52.362785,4.88956,"0101000020E6100000AD510FD1E88E13405C3D27BD6F2E4A40"
15264700,1476,75206611,"Entire home/apt",NA,"Amsterdam",NA,"Noord-West / Noord-Midden",0,0,3,1,NA,96,NA,"Bright and cosy apartment!","2017-07-22 17:33:37.429736",52.348497,4.863588,"0101000020E610000048DFA4695074134087E0B88C9B2C4A40"
17967583,1476,517215,"Entire home/apt",NA,"Amsterdam",NA,"Buitenveldert / Zuidas",1,0,2,0,NA,143,NA,"Cosy & Comfy Studio Nijenrodeweg","2017-07-22 22:07:20.758591",52.327161,4.878619,"0101000020E6100000AF93FAB2B483134069C36169E0294A40"
3228769,1476,16341715,"Entire home/apt",NA,"Amsterdam",NA,"Centrum Oost",3,5,6,3,NA,240,NA,"Family home in down town Amsterdam","2017-07-23 03:03:01.980412",52.371168,4.909714,"0101000020E610000077DA1A118CA313402EA9DA6E822F4A40"
438089,1476,2064560,"Private room",NA,"Amsterdam",NA,"De Baarsjes / Oud West",58,5,2,1,NA,118,NA,"STUDIO FOR 2 VONDELPARK AMSTERDAM","2017-07-22 16:30:04.825512",52.361499,4.867808,"0101000020E610000024D40CA9A2781340B3446799452E4A40"
2359529,1476,12049498,"Entire home/apt",NA,"Amsterdam",NA,"Oostelijk Havengebied / Indische Buurt",42,4,6,2,NA,119,NA,"Cozy 2BD close to the city center","2017-07-22 17:51:35.649911",52.363217,4.935166,"0101000020E61000001553E9279CBD1340F52C08E57D2E4A40"
19726909,1476,139063475,"Private room",NA,"Amsterdam",NA,"Oostelijk Havengebied / Indische Buurt",1,0,4,1,NA,82,NA,"New!! Apartment 10 min from center.","2017-07-22 16:12:57.920382",52.365459,4.937362,"0101000020E6100000780DFAD2DBBF1340B2834A5CC72E4A40"
17913855,1476,7238846,"Entire home/apt",NA,"Amsterdam",NA,"Centrum Oost",4,4.5,4,1,NA,240,NA,"Canal house apartment in green neighbourhood","2017-07-23 03:06:39.078436",52.367519,4.906656,"0101000020E610000082E3326E6AA013404ED4D2DC0A2F4A40"
14712710,1476,17359506,"Entire home/apt",NA,"Amsterdam",NA,"De Baarsjes / Oud West",11,5,2,1,NA,132,NA,"Charming & cozy apartment at great location | 2P","2017-07-22 19:57:16.930023",52.372626,4.850173,"0101000020E6100000D2C43BC093661340D4D17135B22F4A40"
17968939,1476,107745142,"Entire home/apt",NA,"Amsterdam",NA,"Oostelijk Havengebied / Indische Buurt",7,4.5,2,1,NA,95,NA,"warm and cozy A'dam balcony apt.","2017-07-22 17:26:16.165325",52.363356,4.936443,"0101000020E6100000C345EEE9EABE134017670C73822E4A40"
19597567,1476,133061664,"Entire home/apt",NA,"Amsterdam",NA,"Westerpark",0,0,4,3,NA,192,NA,"Cosy family house with balcony near city center","2017-07-23 02:36:53.550137",52.390288,4.876538,"0101000020E610000014CE6E2D93811340B8020AF5F4314A40"
19342943,1476,52734850,"Entire home/apt",NA,"Amsterdam",NA,"De Pijp / Rivierenbuurt",0,0,6,3,NA,660,NA,"Modern 2-floor apartment in center - with rooftop","2017-07-23 06:21:51.197519",52.356671,4.891559,"0101000020E61000005FD1ADD7F49013403F373465A72D4A40"
7392028,1476,38729730,"Entire home/apt",NA,"Amsterdam",NA,"De Pijp / Rivierenbuurt",4,5,2,1,NA,102,NA,"Charming apartment in 'de pijp'","2017-07-22 17:31:30.394835",52.353207,4.902287,"0101000020E61000007F6C921FF19B1340F0DB10E3352D4A40"
2134242,1476,4417037,"Entire home/apt",NA,"Amsterdam",NA,"Centrum West",36,4.5,2,1,NA,99,NA,"central, neat + cute studio","2017-07-22 17:29:12.741862",52.368489,4.880362,"0101000020E61000008A90BA9D7D851340C6F7C5A52A2F4A40"
12276755,1476,16605705,"Entire home/apt",NA,"Amsterdam",NA,"Watergraafsmeer",16,5,4,1,NA,144,NA,"Bright and cosy home & sunny garden","2017-07-22 20:52:09.090190",52.340218,4.947164,"0101000020E61000004FCB0F5CE5C9134059C16F438C2B4A40"
1458182,1476,7818471,"Entire home/apt",NA,"Amsterdam",NA,"Centrum West",20,4.5,3,1,NA,215,NA,"Romantic Rooftop Apartment","2017-07-23 04:16:32.516887",52.368676,4.878486,"0101000020E6100000B5F97FD591831340F96871C6302F4A40"
17082093,1476,114517674,"Private room",NA,"Amsterdam",NA,"De Baarsjes / Oud West",6,4,4,1,NA,71,NA,"Discover Green Amsterdam","2017-07-22 16:08:33.492563",52.37231,4.85751,"0101000020E6100000CBF8F719176E1340A4FCA4DAA72F4A40"
16422457,1476,471709,"Entire home/apt",NA,"Amsterdam",NA,"Watergraafsmeer",8,5,4,2,NA,222,NA,"Cosy deluxe spacious garden 'huis'","2017-07-23 03:05:33.804731",52.355449,4.940705,"0101000020E610000017BCE82B48C31340AD32535A7F2D4A40"
2144308,1476,10945099,"Entire home/apt",NA,"Amsterdam",NA,"Noord West",4,5,2,1,NA,102,NA,"Light apartment, free parking","2017-07-22 17:28:20.123588",52.413021,4.919058,"0101000020E61000003882548A1DAD1340D6C743DFDD344A40"
14055804,1476,29514830,"Private room",NA,"Amsterdam",NA,"Oud Oost",41,5,2,1,NA,82,NA,"Central Cozy db bedroom with balcony by Oosterpark","2017-07-22 16:08:04.898423",52.364076,4.924195,"0101000020E6100000C381902C60B2134016A1D80A9A2E4A40"
17290663,1476,116527607,"Private room",NA,"Amsterdam",NA,"De Baarsjes / Oud West",21,5,2,0,NA,101,NA,"Flower suite - Perfect location next to Vondelpark","2017-07-22 16:14:17.801788",52.361361,4.867713,"0101000020E61000009641B5C1897813406286C613412E4A40"
6428256,1476,33548038,"Entire home/apt",NA,"Amsterdam",NA,"Watergraafsmeer",0,0,2,1,NA,118,NA,"Unique monumental home with garden","2017-07-22 17:56:10.312642",52.353738,4.935134,"0101000020E6100000BA826DC493BD13401DAD6A49472D4A40"
13086175,1476,67005410,"Private room",NA,"Amsterdam",NA,"Centrum West",8,5,2,1,NA,234,NA,"Studio in the heart of Amsterdam","2017-07-22 16:38:40.906054",52.373261,4.898612,"0101000020E6100000302C7FBE2D981340A6EF3504C72F4A40"
18931211,1476,131962198,"Private room",NA,"Amsterdam",NA,"De Baarsjes / Oud West",0,0,2,1,NA,131,NA,"Cozy private room in Amsterdam - double bed","2017-07-22 16:33:28.434836",52.367484,4.865573,"0101000020E6100000D333BDC458761340D1E638B7092F4A40"
17662537,1476,100167289,"Entire home/apt",NA,"Amsterdam",NA,"De Pijp / Rivierenbuurt",7,5,4,2,NA,294,NA,"Bright & spacious canal-view apartment in Oud-Zuid","2017-07-23 03:23:09.804059",52.347862,4.887457,"0101000020E6100000D36C1E87C18C1340B5C2F4BD862C4A40"
13050139,1476,15376642,"Entire home/apt",NA,"Amsterdam",NA,"Ijburg / Eiland Zeeburg",2,0,4,3,NA,192,NA,"Grachtenpand voor gezinnen","2017-07-23 02:41:33.025111",52.35932,4.993751,"0101000020E61000001C78B5DC99F913403C66A032FE2D4A40"
14847968,1476,13553592,"Entire home/apt",NA,"Amsterdam",NA,"De Pijp / Rivierenbuurt",2,0,2,1,NA,139,NA,"The SoHo of Amst - perfect location, nice house","2017-07-22 20:08:23.487716",52.356253,4.902335,"0101000020E61000000725CCB4FD9B13400B0DC4B2992D4A40"
2032353,1476,1319932,"Entire home/apt",NA,"Amsterdam",NA,"Oud Noord",49,4.5,2,1,NA,240,NA,"Spacious loft w sauna awesome view","2017-07-23 03:01:30.622823",52.382901,4.920981,"0101000020E610000013F3ACA415AF1340874D64E602314A40"
12939266,1476,50925080,"Entire home/apt",NA,"Amsterdam",NA,"De Baarsjes / Oud West",0,0,2,1,NA,144,NA,"nttbb","2017-07-22 20:20:20.187087",52.372316,4.862539,"0101000020E61000002219726C3D73134086E3F90CA82F4A40"
6359298,1476,7270724,"Private room",NA,"Amsterdam",NA,"Geuzenveld / Slotermeer",91,4.5,3,1,NA,90,NA,"Room for 2 or 3 guests in Amsterdam","2017-07-22 16:13:25.464655",52.376429,4.820083,"0101000020E6100000B40584D6C34713400C2252D32E304A40"
16641065,1476,2689467,"Entire home/apt",NA,"Amsterdam",NA,"De Baarsjes / Oud West",8,5,2,1,NA,180,NA,"Modern 2 floor apartment with sunny roof terrace","2017-07-22 23:11:28.072708",52.364888,4.853325,"0101000020E6100000D26F5F07CE691340F75965A6B42E4A40"
18337730,1476,7110955,"Private room",NA,"Amsterdam",NA,"Watergraafsmeer",15,4.5,2,1,NA,102,NA,"'Fou Scope', UrbanCampsite, Amsterdam","2017-07-22 16:18:11.490510",52.3554,4.953427,"0101000020E61000005A7EE02A4FD01340CC7F48BF7D2D4A40"
13729010,1476,6651424,"Entire home/apt",NA,"Amsterdam",NA,"Oud Oost",10,5,4,2,NA,215,NA,"Brand new home in Amsterdam East","2017-07-23 02:58:40.460387",52.358466,4.933843,"0101000020E6100000E564E25641BC13402D5DC136E22D4A40"
18852789,1476,13942687,"Entire home/apt",NA,"Amsterdam",NA,"Centrum Oost",5,5,2,1,NA,198,NA,"Big monumental house in city center with garden!","2017-07-23 02:35:40.904396",52.365689,4.910526,"0101000020E61000007BA180ED60A41340E4C0ABE5CE2E4A40"
14217287,1476,7490631,"Shared room",NA,"Amsterdam",NA,"Centrum Oost",0,0,2,1,NA,180,NA,"Luxury room in renovated 17th century house","2017-07-23 13:06:01.700036",52.36056,4.888896,"0101000020E61000004D2EC6C03A8E1340751F80D4262E4A40"
17127426,1476,14243544,"Entire home/apt",NA,"Amsterdam",NA,"De Baarsjes / Oud West",0,0,2,1,NA,174,NA,"Stylish apartment with patio and great Canal view","2017-07-22 23:13:40.018611",52.361786,4.858242,"0101000020E6100000EB36A8FDD66E13404913EF004F2E4A40"
17356826,1476,75517429,"Entire home/apt",NA,"Amsterdam",NA,"Oud Oost",2,0,2,1,NA,132,NA,"Stylish and modern appartment in trendy East","2017-07-22 21:18:18.515491",52.35643,4.921214,"0101000020E610000029780AB952AF13401AA88C7F9F2D4A40"
16923521,1476,14602144,"Entire home/apt",NA,"Amsterdam",NA,"De Baarsjes / Oud West",2,0,2,1,NA,144,NA,"Cosy city house with a garden","2017-07-22 20:29:31.006955",52.367854,4.855116,"0101000020E610000035255987A36B1340F5D901D7152F4A40"
15866374,1476,3357011,"Entire home/apt",NA,"Amsterdam",NA,"De Pijp / Rivierenbuurt",7,5,2,1,NA,132,NA,"Lovely apartment in the Pijp","2017-07-22 20:07:59.543452",52.352735,4.901256,"0101000020E61000008C4B55DAE29A1340C993A46B262D4A40"
2347301,1476,11300670,"Entire home/apt",NA,"Amsterdam",NA,"Westerpark",39,5,4,3,NA,252,NA,"Spacious and Light Family Home ","2017-07-23 03:02:20.809421",52.388632,4.878538,"0101000020E6100000492C29779F831340EC1681B1BE314A40"
5809024,1476,28640347,"Private room",NA,"Amsterdam",NA,"Ijburg / Eiland Zeeburg",102,5,3,1,NA,108,NA,"Luxury room with private bathroom","2017-07-22 16:26:21.522412",52.352114,4.992998,"0101000020E610000040F9BB77D4F813405C3B5112122D4A40"
7332295,1476,34497179,"Entire home/apt",NA,"Amsterdam",NA,"Westerpark",37,5,2,1,NA,119,NA,"Lovely and cozy apartment in City Center","2017-07-22 17:50:57.273246",52.383356,4.875137,"0101000020E61000000514EAE923801340D95C35CF11314A40"
16553990,1476,108990987,"Private room",NA,"Amsterdam",NA,"De Pijp / Rivierenbuurt",39,4.5,2,1,NA,126,NA,"Renovated private studio near Albert Cuyp Market","2017-07-22 16:33:17.021452",52.352708,4.894618,"0101000020E6100000D7A6B1BD16941340CF842689252D4A40"
5438416,1476,2107610,"Entire home/apt",NA,"Amsterdam",NA,"Centrum West",36,5,5,2,NA,180,NA,"Stylish canal loft on Keizersgracht","2017-07-22 22:21:06.287725",52.379364,4.890075,"0101000020E6100000E5F21FD26F8F1340CFA3E2FF8E304A40"
17316279,1476,35447810,"Private room",NA,"Amsterdam",NA,"Centrum Oost",20,4.5,2,1,NA,96,NA,"Small private room","2017-07-22 16:17:06.350778",52.36028,4.895549,"0101000020E6100000ADDC0BCC0A95134092B3B0A71D2E4A40"
13277304,1476,364435,"Entire home/apt",NA,"Amsterdam",NA,"Ijburg / Eiland Zeeburg",4,5,4,2,NA,162,NA,"Spacious, light & family-friendly apartment","2017-07-22 23:50:08.365929",52.348207,5.004596,"0101000020E610000009C556D0B4041440809E060C922C4A40"
15814862,1476,46691672,"Entire home/apt",NA,"Amsterdam",NA,"De Baarsjes / Oud West",0,0,2,1,NA,96,NA,"★ Artistic Canal View close to the City Center ★","2017-07-22 17:25:46.941146",52.370927,4.86529,"0101000020E61000002E39EE940E761340091A33897A2F4A40"
19473913,1476,692851,"Entire home/apt",NA,"Amsterdam",NA,"De Pijp / Rivierenbuurt",2,0,2,1,NA,156,NA,"Cosy apartment @Albert Cuypstraat with market view","2017-07-22 22:39:01.759162",52.355722,4.897378,"0101000020E61000007C992842EA961340DE3B6A4C882D4A40"
16801994,1476,1609042,"Entire home/apt",NA,"Amsterdam",NA,"Centrum Oost",7,5,2,1,NA,156,NA,"Charming boutique Apartment","2017-07-22 22:24:39.214426",52.369546,4.906643,"0101000020E6100000DD96C80567A013400E2F88484D2F4A40"
11845961,1476,33931671,"Entire home/apt",NA,"Amsterdam",NA,"Westerpark",8,5,2,1,NA,114,NA,"Cosy apartment near Westerpark","2017-07-22 17:52:58.396895",52.385403,4.871317,"0101000020E61000009BCB0D863A7C1340E063B0E254314A40"
19784414,1476,32851534,"Entire home/apt",NA,"Amsterdam",NA,"Osdorp",0,0,2,1,NA,156,NA,"Luxury apartment. In Amsterdam Osdorp.","2017-07-23 00:49:39.519579",52.353565,4.79358,"0101000020E6100000EA094B3CA02C13405001309E412D4A40"
11156343,1476,58014224,"Entire home/apt",NA,"Amsterdam",NA,"De Baarsjes / Oud West",3,5,4,4,NA,358,NA,"Family Design House in Trendy West!","2017-07-23 05:54:14.402058",52.36798,4.862612,"0101000020E6100000728C648F5073134082CAF8F7192F4A40"
4131108,1476,21432271,"Entire home/apt",NA,"Amsterdam",NA,"De Baarsjes / Oud West",19,4.5,2,1,NA,118,NA,"Cosy apartment Amsterdam Old-West","2017-07-22 18:09:57.519800",52.361394,4.852697,"0101000020E6100000D9960167296913403D7C9928422E4A40"
16497496,1476,108360801,"Entire home/apt",NA,"Amsterdam",NA,"De Pijp / Rivierenbuurt",3,5,2,1,NA,119,NA,"2-person apartment near Amstel","2017-07-22 17:59:11.750459",52.342741,4.910267,"0101000020E61000001B834E081DA41340C9FFE4EFDE2B4A40"
6369613,1476,10668668,"Private room",NA,"Amsterdam",NA,"Centrum Oost",87,5,2,0,NA,156,NA,"Private studio on  Prinsengracht","2017-07-22 16:34:52.961516",52.364708,4.884555,"0101000020E6100000990D32C9C8891340774B72C0AE2E4A40"
7538718,1476,7381637,"Entire home/apt",NA,"Amsterdam",NA,"Bos en Lommer",0,0,2,1,NA,102,NA,"Bright + comfortable apartment","2017-07-22 17:28:21.497582",52.381829,4.856321,"0101000020E610000017838769DF6C13400BD5CDC5DF304A40"
16936165,1476,534652,"Private room",NA,"Amsterdam",NA,"Centrum West",13,4.5,2,0,NA,102,NA,"★ Couple’s Getaway ★ Walk Everywhere | 1BD","2017-07-22 16:12:40.204970",52.372717,4.88437,"0101000020E61000000B410E4A98891340E5D4CE30B52F4A40"
13580819,1476,16195941,"Private room",NA,"Amsterdam",NA,"Buitenveldert / Zuidas",74,5,2,0,NA,126,NA,"PRIVATE garden STUDIO / Villa free parking","2017-07-22 16:33:09.541475",52.331674,4.859356,"0101000020E61000004A7CEE04FB6F13407D772B4B742A4A40"
1636415,1476,1801901,"Entire home/apt",NA,"Amsterdam",NA,"Oud Oost",6,4.5,4,2,NA,156,NA,"Large apartment near centre","2017-07-22 22:37:19.301255",52.351909,4.918193,"0101000020E61000001DAA29C93AAC13408315A75A0B2D4A40"
17986739,1476,2637212,"Entire home/apt",NA,"Amsterdam",NA,"Oud Oost",8,4.5,4,1,NA,216,NA,"Stylish & cozy apartment next to the Amstel | 2BD","2017-07-23 03:13:44.840001",52.351455,4.912457,"0101000020E61000006C06B8205BA613400282397AFC2C4A40"
18634680,1476,110574785,"Entire home/apt",NA,"Amsterdam",NA,"Centrum West",3,4.5,5,1,NA,90,NA,"75€ 1 couple friends or couple only this weekend","2017-07-22 17:28:41.346153",52.366837,4.880804,"0101000020E610000073BED87BF18513403BFBCA83F42E4A40"
17535718,1476,113170041,"Private room",NA,"Amsterdam",NA,"De Baarsjes / Oud West",7,4,2,1,NA,79,NA,"Double room Leidsaplein","2017-07-22 16:09:44.910911",52.362824,4.878203,"0101000020E610000011FFB0A5478313401A1A4F04712E4A40"
13825909,1476,27090599,"Entire home/apt",NA,"Amsterdam",NA,"De Baarsjes / Oud West",28,5,4,2,NA,107,NA,"Beautiful sunny apartment overlooking Vondelpark","2017-07-22 18:15:25.448992",52.357842,4.85561,"0101000020E6100000B2852007256C13404F9143C4CD2D4A40"
10147921,1476,52081036,"Entire home/apt",NA,"Amsterdam",NA,"Ijburg / Eiland Zeeburg",1,0,3,1,NA,132,NA,"spacious appt. with amazing view","2017-07-22 19:58:29.491983",52.363164,4.983995,"0101000020E6100000C8B5A1629CEF1340D28A6F287C2E4A40"
14231370,1476,3357860,"Entire home/apt",NA,"Amsterdam",NA,"Oostelijk Havengebied / Indische Buurt",4,5,4,2,NA,348,NA,"The Tante Piet & Boebie the cat","2017-07-23 05:54:08.889972",52.376803,4.918658,"0101000020E6100000C7D5C8AEB4AC13407104A9143B304A40"
16399269,1476,870588,"Entire home/apt",NA,"Amsterdam",NA,"Centrum Oost",14,5,4,2,NA,114,NA,"Spacious luxury apartment in a special location","2017-07-22 17:57:03.514334",52.362158,4.884286,"0101000020E61000001D3EE944828913400DFE7E315B2E4A40"
13374751,1476,75969188,"Entire home/apt",NA,"Amsterdam",NA,"Noord West",10,5,4,4,NA,170,NA,"Comfortable family home next to the NDSM site.","2017-07-22 22:17:38.397612",52.406978,4.905585,"0101000020E61000001EFE9AAC519F13408318E8DA17344A40"
1194607,1476,1494200,"Entire home/apt",NA,"Amsterdam",NA,"Centrum Oost",3,4.5,5,3,NA,240,NA,"Newly renovated 3BR in city center!","2017-07-23 03:06:40.259629",52.372276,4.924239,"0101000020E610000040C05AB56BB21340F88A6EBDA62F4A40"
8749341,1476,45891368,"Private room",NA,"Amsterdam",NA,"Centrum Oost",72,5,2,1,NA,104,NA,"Large Rooftop Terrace & Unique Cosy Room CENTRE","2017-07-22 16:26:11.926116",52.373113,4.903687,"0101000020E61000000A48FB1F609D1340315BB22AC22F4A40"
15031185,1476,5233237,"Entire home/apt",NA,"Amsterdam",NA,"De Baarsjes / Oud West",7,5,2,1,NA,108,NA,"Become a real citizen of Amsterdam","2017-07-22 18:09:53.924582",52.363955,4.852565,"0101000020E610000062DBA2CC066913409B1BD313962E4A40"
19742629,1476,40406824,"Entire home/apt",NA,"Amsterdam",NA,"Watergraafsmeer",0,0,4,1,NA,143,NA,"Sunlit, spacious apartment in a hip, popular area.","2017-07-23 07:34:50.528843",52.356427,4.935222,"0101000020E6100000B5FF01D6AABD1340A83462669F2D4A40"
18156735,1476,46566900,"Entire home/apt",NA,"Amsterdam",NA,"De Baarsjes / Oud West",3,5,2,1,NA,141,NA,"Amsterdam city trip apartment","2017-07-22 20:14:16.229119",52.369601,4.850423,"0101000020E610000099107349D5661340D2C8E7154F2F4A40"
17316081,1476,43922880,"Entire home/apt",NA,"Amsterdam",NA,"Centrum Oost",4,4.5,2,1,NA,168,NA,"Modern Apartment in the Center of Amsterdam!","2017-07-22 22:29:13.197545",52.364418,4.890385,"0101000020E61000005665DF15C18F13407009C03FA52E4A40"
1588077,1476,4653211,"Entire home/apt",NA,"Amsterdam",NA,"De Baarsjes / Oud West",10,4.5,2,1,NA,138,NA,"Charming apartment in center &park","2017-07-22 20:05:48.129831",52.363443,4.875009,"0101000020E61000009AD2FA5B02801340E57ADB4C852E4A40"
3225605,1476,14039696,"Entire home/apt",NA,"Amsterdam",NA,"De Pijp / Rivierenbuurt",20,5,6,5,NA,408,NA,"Amazing Amsterdam houseboat (watervilla)","2017-07-23 05:54:11.069002",52.355546,4.906191,"0101000020E6100000D8B79388F09F13409F1C0588822D4A40"
1048032,1476,3365822,"Entire home/apt",NA,"Amsterdam",NA,"Westerpark",3,4.5,4,3,NA,227,NA,"Spacious apartment near city center","2017-07-23 03:04:13.803062",52.383054,4.87377,"0101000020E610000058E71890BD7E13400E4DD9E907314A40"
17924907,1476,14829633,"Entire home/apt",NA,"Amsterdam",NA,"Watergraafsmeer",3,5,4,0,NA,180,NA,"Private Studio in Amsterdam","2017-07-23 00:29:11.353509",52.339312,4.918487,"0101000020E610000061342BDB87AC1340F7915B936E2B4A40"
13843756,1476,81698546,"Entire home/apt",NA,"Amsterdam",NA,"Centrum Oost",26,5,2,1,NA,96,NA,"Unique central townhouse in garden","2017-07-22 17:25:19.106663",52.364891,4.920799,"0101000020E61000000DC2DCEEE5AE134068CD8FBFB42E4A40"
18705284,1476,106436983,"Private room",NA,"Amsterdam",NA,"Bos en Lommer",5,5,2,1,NA,71,NA,"PRIVET ROOM CLOSE TO CENTRAL","2017-07-22 16:07:24.745948",52.380205,4.852759,"0101000020E6100000897AC1A7396913404963B48EAA304A40"
3149073,1476,7103554,"Entire home/apt",NA,"Amsterdam",NA,"Oud Oost",24,4.5,2,1,NA,89,NA,"Unique+central+river+garden 2phouse","2017-07-22 17:37:54.248974",52.351208,4.912713,"0101000020E61000004489963C9EA61340FA0B3D62F42C4A40"
18436428,1476,4989675,"Entire home/apt",NA,"Amsterdam",NA,"Westerpark",1,0,4,2,NA,300,NA,"124sqm, bright & airy 2-floor apartment in Jordaan","2017-07-23 03:01:16.873602",52.37771,4.876331,"0101000020E610000048E2E5E95C811340A3AF20CD58304A40"
17793276,1476,18630051,"Private room",NA,"Amsterdam",NA,"Centrum Oost",0,0,3,1,NA,96,NA,"Cosy & friendly apartment in Amsterdam's center","2017-07-22 16:16:28.058184",52.367687,4.92546,"0101000020E61000004F0647C9ABB3134009151C5E102F4A40"
18074237,1476,38952226,"Entire home/apt",NA,"Amsterdam",NA,"Noord-West / Noord-Midden",1,0,4,2,NA,258,NA,"Appt aan het water in hartje Zuid","2017-07-23 04:04:56.054383",52.344194,4.866264,"0101000020E6100000FFCEF6E80D7713405EBD8A8C0E2C4A40"
16683238,1476,110426424,"Entire home/apt",NA,"Amsterdam",NA,"De Baarsjes / Oud West",5,4.5,2,1,NA,100,NA,"Lovely apartment in Amsterdam","2017-07-22 17:30:02.242009",52.367081,4.876087,"0101000020E610000092CD55F31C811340D2FD9C82FC2E4A40"
18337087,1476,118703525,"Entire home/apt",NA,"Amsterdam",NA,"Watergraafsmeer",4,5,4,3,NA,196,NA,"Amsterdam","2017-07-23 02:35:20.371930",52.358047,4.944977,"0101000020E610000086E3F90CA8C7134028B7ED7BD42D4A40"
19088542,1476,133319143,"Entire home/apt",NA,"Amsterdam",NA,"De Baarsjes / Oud West",2,0,2,1,NA,168,NA,"Central apartment near Vondelpark with terrace","2017-07-22 23:25:16.115413",52.359377,4.853263,"0101000020E6100000228C9FC6BD691340A1F7C610002E4A40"
16065634,1476,417377,"Entire home/apt",NA,"Amsterdam",NA,"Oud Oost",11,5,4,2,NA,264,NA,"Beautiful apartment (100m2) with rooftop terrace","2017-07-23 03:00:40.288469",52.355546,4.913521,"0101000020E61000003DD68C0C72A713409F1C0588822D4A40"
9921636,1476,11044264,"Entire home/apt",NA,"Amsterdam",NA,"Centrum West",2,0,4,2,NA,420,NA,"Unique characteristic design apt!","2017-07-23 05:54:28.761735",52.371723,4.88142,"0101000020E61000004A29E8F692861340E415889E942F4A40"
18258332,1476,101838883,"Private room",NA,"Amsterdam",NA,"Osdorp",3,4.5,4,0,NA,96,NA,"Vakantieappartement  aan de rand van Amsterdam","2017-07-22 16:13:23.661296",52.376835,4.768452,"0101000020E6100000E42EC214E51213407C7E18213C304A40"
17173457,1476,14745730,"Private room",NA,"Amsterdam",NA,"De Baarsjes / Oud West",29,5,2,1,NA,132,NA,"Cosy room in Oud West for couples and friends .","2017-07-22 16:33:07.514385",52.366904,4.87015,"0101000020E61000002575029A087B1340C362D4B5F62E4A40"
3698943,1476,6640743,"Entire home/apt",NA,"Amsterdam",NA,"Noord-West / Noord-Midden",13,5,4,2,NA,180,NA,"Loft 90m², 2 bedrooms, 2 free bikes","2017-07-22 23:33:56.389226",52.354948,4.852174,"0101000020E61000008A01124DA0681340EBE3A1EF6E2D4A40"
13872696,1476,14469893,"Private room",NA,"Amsterdam",NA,"Noord-West / Noord-Midden",2,0,2,1,NA,118,NA,"Spacious room - centrum Amsterdam","2017-07-22 16:32:58.569966",52.351013,4.860652,"0101000020E6100000AEF204C24E71134045BC75FEED2C4A40"
